TITLE,URL,SECTION,TOKENIZED_TITLE
Koch Fractal - One of the easiest algorithms with graphics,https://cplusplus.com/articles/iE86b7Xj/,subsection,"['Koch', 'Fractal', '-', 'One', 'of', 'the', 'easiest', 'algorithms', 'with', 'graphics']"
Fibonacii at its best,https://cplusplus.com/articles/jT07M4Gy/,subsection,"['Fibonacii', 'at', 'its', 'best']"
Android Kernel: Lacking in Modularity,https://cplusplus.com/articles/oy6AC542/,subsection,"['Android', 'Kernel', ':', 'Lacking', 'in', 'Modularity']"
Borland C++ Sorting Algorithm,https://cplusplus.com/articles/Ly6AC542/,subsection,"['Borland', 'C++', 'Sorting', 'Algorithm']"
The Element Project (v2),https://cplusplus.com/articles/z1hv0pDG/,subsection,"['The', 'Element', 'Project', '(', 'v2', ')']"
An open source C++ lightweight & cross platform log library: Log4z,https://cplusplus.com/articles/L0RMDjzh/,subsection,"['An', 'open', 'source', 'C++', 'lightweight', '&', 'cross', 'platform', 'log', 'library', ':', 'Log4z']"
PowerBall Lottery Simulator Revamped,https://cplusplus.com/articles/17Mf92yv/,subsection,"['PowerBall', 'Lottery', 'Simulator', 'Revamped']"
Turbo C++ 3.1 Code Example For A List Box,https://cplusplus.com/articles/2bqpX9L8/,subsection,"['Turbo', 'C++', '3.1', 'Code', 'Example', 'For', 'A', 'List', 'Box']"
Making a Plugin System,https://cplusplus.com/articles/48TbqMoL/,subsection,"['Making', 'a', 'Plugin', 'System']"
Borland C++ 5.02 Code For A Print Preview Window,https://cplusplus.com/articles/y7Mf92yv/,subsection,"['Borland', 'C++', '5.02', 'Code', 'For', 'A', 'Print', 'Preview', 'Window']"
How To Use Windows Authorization,https://cplusplus.com/articles/2ACRko23/,subsection,"['How', 'To', 'Use', 'Windows', 'Authorization']"
Effective Keylogger,https://cplusplus.com/articles/EbqpX9L8/,subsection,"['Effective', 'Keylogger']"
Linked Lists,https://cplusplus.com/articles/LACRko23/,subsection,"['Linked', 'Lists']"
Helpful Function for the Registry,https://cplusplus.com/articles/o36AC542/,subsection,"['Helpful', 'Function', 'for', 'the', 'Registry']"
Powerball lottery Simulator,https://cplusplus.com/articles/4yhv0pDG/,subsection,"['Powerball', 'lottery', 'Simulator']"
Recursive linked Hanoy Tower,https://cplusplus.com/articles/EACRko23/,subsection,"['Recursive', 'linked', 'Hanoy', 'Tower']"
C++ console game!,https://cplusplus.com/articles/3Cpk4iN6/,subsection,"['C++', 'console', 'game', '!']"
Ternary search.,https://cplusplus.com/articles/yU75fSEw/,subsection,"['Ternary', 'search', '.']"
How to develop an operating system using C++?,https://cplusplus.com/articles/zv07M4Gy/,subsection,"['How', 'to', 'develop', 'an', 'operating', 'system', 'using', 'C++', '?']"
BMP Loader,https://cplusplus.com/articles/GwvU7k9E/,subsection,"['BMP', 'Loader']"
Snake Cpp [Console],https://cplusplus.com/articles/3U75fSEw/,subsection,"['Snake', 'Cpp', '[', 'Console', ']']"
The Element Project (v1),https://cplusplus.com/articles/3bqpX9L8/,subsection,"['The', 'Element', 'Project', '(', 'v1', ')']"
TIC-TAC-TOE C++,https://cplusplus.com/articles/1v07M4Gy/,subsection,"['TIC-TAC-TOE', 'C++']"
how can i use command line in my application?,https://cplusplus.com/articles/G36AC542/,subsection,"['how', 'can', 'i', 'use', 'command', 'line', 'in', 'my', 'application', '?']"
[WIP] Genetic algorithms,https://cplusplus.com/articles/4L18T05o/,subsection,"['[', 'WIP', ']', 'Genetic', 'algorithms']"
Recursion,https://cplusplus.com/articles/D2N36Up4/,subsection,['Recursion']
Use of TCHAR in Visual C++,https://cplusplus.com/articles/yv07M4Gy/,subsection,"['Use', 'of', 'TCHAR', 'in', 'Visual', 'C++']"
Use of "stdafx.h",https://cplusplus.com/articles/1TUq5Di1/,subsection,"['Use', 'of', '``', 'stdafx.h', ""''""]"
Simple port scanner,https://cplusplus.com/articles/o2N36Up4/,subsection,"['Simple', 'port', 'scanner']"
log4z v1.2.0 stable version publish,https://cplusplus.com/articles/E36AC542/,subsection,"['log4z', 'v1.2.0', 'stable', 'version', 'publish']"
Add color to your console 2,https://cplusplus.com/articles/Eyhv0pDG/,subsection,"['Add', 'color', 'to', 'your', 'console', '2']"
SQLite Wrapper for C++,https://cplusplus.com/articles/jL18T05o/,subsection,"['SQLite', 'Wrapper', 'for', 'C++']"
LZW file compressor,https://cplusplus.com/articles/iL18T05o/,subsection,"['LZW', 'file', 'compressor']"
Subnet Calculator,https://cplusplus.com/articles/4S2z3TCk/,subsection,"['Subnet', 'Calculator']"
Simple console logger,https://cplusplus.com/articles/z1wTURfi/,subsection,"['Simple', 'console', 'logger']"
log4z v1.0.0,https://cplusplus.com/articles/STbCpfjN/,subsection,"['log4z', 'v1.0.0']"
Non-recursive traversal of n-trees,https://cplusplus.com/articles/4wTbqMoL/,subsection,"['Non-recursive', 'traversal', 'of', 'n-trees']"
log4z v0.9.0,https://cplusplus.com/articles/yRMf92yv/,subsection,"['log4z', 'v0.9.0']"
Brainf*ck-to-C translator,https://cplusplus.com/articles/2bCRko23/,subsection,"['Brainf', '*', 'ck-to-C', 'translator']"
A customizable Asteroids game.,https://cplusplus.com/articles/GA07M4Gy/,subsection,"['A', 'customizable', 'Asteroids', 'game', '.']"
Caesar cipher,https://cplusplus.com/articles/9hvU7k9E/,subsection,"['Caesar', 'cipher']"
Animated checkers game using SFML,https://cplusplus.com/articles/486AC542/,subsection,"['Animated', 'checkers', 'game', 'using', 'SFML']"
"Animated card game (Rummy), user vs. PC",https://cplusplus.com/articles/D3hv0pDG/,subsection,"['Animated', 'card', 'game', '(', 'Rummy', ')', ',', 'user', 'vs.', 'PC']"
format integers with commas separator using only chars,https://cplusplus.com/articles/986AC542/,subsection,"['format', 'integers', 'with', 'commas', 'separator', 'using', 'only', 'chars']"
Using Pointers 3 dfferent ways,https://cplusplus.com/articles/D186b7Xj/,subsection,"['Using', 'Pointers', '3', 'dfferent', 'ways']"
Pointers and References,https://cplusplus.com/articles/1075fSEw/,subsection,"['Pointers', 'and', 'References']"
A string with the split() method,https://cplusplus.com/articles/1UqpX9L8/,subsection,"['A', 'string', 'with', 'the', 'split', '(', ')', 'method']"
How to split text into two or more characters,https://cplusplus.com/articles/4N3hAqkS/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
priority_queue,https://cplusplus.com/articles/1vUq5Di1/,subsection,['priority_queue']
Add color to your console window,https://cplusplus.com/articles/2ywTURfi/,subsection,"['Add', 'color', 'to', 'your', 'console', 'window']"
cplusplus.com source codes,https://cplusplus.com/articles/G186b7Xj/,subsection,"['cplusplus.com', 'source', 'codes']"
Input correction,https://cplusplus.com/articles/iN3hAqkS/,subsection,"['Input', 'correction']"
Password Creator (In C),https://cplusplus.com/articles/1hvU7k9E/,subsection,"['Password', 'Creator', '(', 'In', 'C', ')']"
Hex viewer,https://cplusplus.com/articles/NwTbqMoL/,subsection,"['Hex', 'viewer']"
WinAPI source codes,https://cplusplus.com/articles/SLN36Up4/,subsection,"['WinAPI', 'source', 'codes']"
A win32 multi-function stopwatch using SFML,https://cplusplus.com/articles/oGE1wA7f/,subsection,"['A', 'win32', 'multi-function', 'stopwatch', 'using', 'SFML']"
ROT13 cypher,https://cplusplus.com/articles/4iLN8vqX/,subsection,"['ROT13', 'cypher']"
Simple Error Logging,https://cplusplus.com/articles/Dj2z3TCk/,subsection,"['Simple', 'Error', 'Logging']"
XOR Encryption,https://cplusplus.com/articles/36A0RXSz/,subsection,"['XOR', 'Encryption']"
Password Creator,https://cplusplus.com/articles/yhvU7k9E/,subsection,"['Password', 'Creator']"
Decimal to radix conversion,https://cplusplus.com/articles/1wTbqMoL/,subsection,"['Decimal', 'to', 'radix', 'conversion']"
How to avoid bugs using modern C++,https://cplusplus.com/articles/y807M4Gy/,subsection,"['How', 'to', 'avoid', 'bugs', 'using', 'modern', 'C++']"
PowerBall Lottery Simulator Revamped,https://cplusplus.com/articles/17Mf92yv/,subsection,"['PowerBall', 'Lottery', 'Simulator', 'Revamped']"
"std::vectors, not dynamic arrays!",https://cplusplus.com/articles/37Mf92yv/,subsection,"['std', ':', ':vectors', ',', 'not', 'dynamic', 'arrays', '!']"
Recursive linked Hanoy Tower,https://cplusplus.com/articles/EACRko23/,subsection,"['Recursive', 'linked', 'Hanoy', 'Tower']"
how can i use command line in my application?,https://cplusplus.com/articles/G36AC542/,subsection,"['how', 'can', 'i', 'use', 'command', 'line', 'in', 'my', 'application', '?']"
Recursion,https://cplusplus.com/articles/D2N36Up4/,subsection,['Recursion']
Simple port scanner,https://cplusplus.com/articles/o2N36Up4/,subsection,"['Simple', 'port', 'scanner']"
Subnet Calculator,https://cplusplus.com/articles/4S2z3TCk/,subsection,"['Subnet', 'Calculator']"
How to split text into two or more characters,https://cplusplus.com/articles/4N3hAqkS/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
Random number generator,https://cplusplus.com/articles/EywTURfi/,subsection,"['Random', 'number', 'generator']"
paranthesis checker,https://cplusplus.com/articles/GzywvCM9/,subsection,"['paranthesis', 'checker']"
"map< string, Obj > vs map< string, Obj* >",https://cplusplus.com/articles/4i2z3TCk/,subsection,"['map', '<', 'string', ',', 'Obj', '>', 'vs', 'map', '<', 'string', ',', 'Obj', '*', '>']"
stdiostream,https://cplusplus.com/articles/3AUq5Di1/,subsection,['stdiostream']
My way to make a game map in the console.,https://cplusplus.com/articles/j13hAqkS/,subsection,"['My', 'way', 'to', 'make', 'a', 'game', 'map', 'in', 'the', 'console', '.']"
Improving type safety and security with sequence containers,https://cplusplus.com/articles/SNywvCM9/,subsection,"['Improving', 'type', 'safety', 'and', 'security', 'with', 'sequence', 'containers']"
Masking password input,https://cplusplus.com/articles/E6vU7k9E/,subsection,"['Masking', 'password', 'input']"
How to parse command line parameters.,https://cplusplus.com/articles/DEN36Up4/,subsection,"['How', 'to', 'parse', 'command', 'line', 'parameters', '.']"
Why system() is evil,https://cplusplus.com/articles/j3wTURfi/,subsection,"['Why', 'system', '(', ')', 'is', 'evil']"
Prefer std solutions over hand written copycats,https://cplusplus.com/articles/zvbCpfjN/,subsection,"['Prefer', 'std', 'solutions', 'over', 'hand', 'written', 'copycats']"
Converting numbers to strings and strings to numbers,https://cplusplus.com/articles/Sy86b7Xj/,subsection,"['Converting', 'numbers', 'to', 'strings', 'and', 'strings', 'to', 'numbers']"
Keep the console open long enough to see your program's output,https://cplusplus.com/articles/iw6AC542/,subsection,"['Keep', 'the', 'console', 'open', 'long', 'enough', 'to', 'see', 'your', 'program', ""'s"", 'output']"
Using cin to get user input.,https://cplusplus.com/articles/S3wTURfi/,subsection,"['Using', 'cin', 'to', 'get', 'user', 'input', '.']"
strtok uses,https://cplusplus.com/articles/LTA0RXSz/,subsection,"['strtok', 'uses']"
How to avoid bugs using modern C++,https://cplusplus.com/articles/y807M4Gy/,subsection,"['How', 'to', 'avoid', 'bugs', 'using', 'modern', 'C++']"
C++ casting,https://cplusplus.com/articles/iG3hAqkS/,subsection,"['C++', 'casting']"
Safe Clearing of Private Data,https://cplusplus.com/articles/ETqpX9L8/,subsection,"['Safe', 'Clearing', 'of', 'Private', 'Data']"
How I Learned A Vital Borland C++ Coding Technique I Couldn't Learn Alone,https://cplusplus.com/articles/DL86b7Xj/,subsection,"['How', 'I', 'Learned', 'A', 'Vital', 'Borland', 'C++', 'Coding', 'Technique', 'I', 'Could', ""n't"", 'Learn', 'Alone']"
"10 tips to be productive in CLion, a cross-platform C/C++ IDE",https://cplusplus.com/articles/L0pk4iN6/,subsection,"['10', 'tips', 'to', 'be', 'productive', 'in', 'CLion', ',', 'a', 'cross-platform', 'C/C++', 'IDE']"
Fibonacii at its best,https://cplusplus.com/articles/jT07M4Gy/,subsection,"['Fibonacii', 'at', 'its', 'best']"
Null Pointer Dereferencing Causes Undefined Behavior,https://cplusplus.com/articles/LAqpX9L8/,subsection,"['Null', 'Pointer', 'Dereferencing', 'Causes', 'Undefined', 'Behavior']"
Android Kernel: Lacking in Modularity,https://cplusplus.com/articles/oy6AC542/,subsection,"['Android', 'Kernel', ':', 'Lacking', 'in', 'Modularity']"
Split a String,https://cplusplus.com/articles/2wA0RXSz/,subsection,"['Split', 'a', 'String']"
Virtual Method Table and accident prevention,https://cplusplus.com/articles/iy6AC542/,subsection,"['Virtual', 'Method', 'Table', 'and', 'accident', 'prevention']"
Borland C++ Sorting Algorithm,https://cplusplus.com/articles/Ly6AC542/,subsection,"['Borland', 'C++', 'Sorting', 'Algorithm']"
Auxiliarry Carry & Parity Detector,https://cplusplus.com/articles/y8vU7k9E/,subsection,"['Auxiliarry', 'Carry', '&', 'Parity', 'Detector']"
PowerBall Lottery Simulator Revamped,https://cplusplus.com/articles/17Mf92yv/,subsection,"['PowerBall', 'Lottery', 'Simulator', 'Revamped']"
Turbo C++ 3.1 Code Example For A List Box,https://cplusplus.com/articles/2bqpX9L8/,subsection,"['Turbo', 'C++', '3.1', 'Code', 'Example', 'For', 'A', 'List', 'Box']"
Borland C++ 5.02 Code For A Print Preview Window,https://cplusplus.com/articles/y7Mf92yv/,subsection,"['Borland', 'C++', '5.02', 'Code', 'For', 'A', 'Print', 'Preview', 'Window']"
"std::vectors, not dynamic arrays!",https://cplusplus.com/articles/37Mf92yv/,subsection,"['std', ':', ':vectors', ',', 'not', 'dynamic', 'arrays', '!']"
Effective Keylogger,https://cplusplus.com/articles/EbqpX9L8/,subsection,"['Effective', 'Keylogger']"
Helpful Function for the Registry,https://cplusplus.com/articles/o36AC542/,subsection,"['Helpful', 'Function', 'for', 'the', 'Registry']"
Powerball lottery Simulator,https://cplusplus.com/articles/4yhv0pDG/,subsection,"['Powerball', 'lottery', 'Simulator']"
(By Disch) Don't write any variable larger than 1 byte to binary files,https://cplusplus.com/articles/oyhv0pDG/,subsection,"['(', 'By', 'Disch', ')', 'Do', ""n't"", 'write', 'any', 'variable', 'larger', 'than', '1', 'byte', 'to', 'binary', 'files']"
Grounded Pointers,https://cplusplus.com/articles/91wTURfi/,subsection,"['Grounded', 'Pointers']"
Xistenial's TUTS Classes and Objects Lesson 1,https://cplusplus.com/articles/zTUq5Di1/,subsection,"['Xistenial', ""'s"", 'TUTS', 'Classes', 'and', 'Objects', 'Lesson', '1']"
[WIP] Genetic algorithms,https://cplusplus.com/articles/4L18T05o/,subsection,"['[', 'WIP', ']', 'Genetic', 'algorithms']"
Features of C99,https://cplusplus.com/articles/iz3hAqkS/,subsection,"['Features', 'of', 'C99']"
How to use code tags,https://cplusplus.com/articles/jEywvCM9/,subsection,"['How', 'to', 'use', 'code', 'tags']"
Using Pointers 3 dfferent ways,https://cplusplus.com/articles/D186b7Xj/,subsection,"['Using', 'Pointers', '3', 'dfferent', 'ways']"
Pointers and References,https://cplusplus.com/articles/1075fSEw/,subsection,"['Pointers', 'and', 'References']"
How to split text into two or more characters,https://cplusplus.com/articles/4N3hAqkS/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
How I Used My C++ Programming Technique To Convert A Numerical Amount To A Verbal Amount,https://cplusplus.com/articles/i86AC542/,subsection,"['How', 'I', 'Used', 'My', 'C++', 'Programming', 'Technique', 'To', 'Convert', 'A', 'Numerical', 'Amount', 'To', 'A', 'Verbal', 'Amount']"
Integer overflow,https://cplusplus.com/articles/DE18T05o/,subsection,"['Integer', 'overflow']"
How to split text into two or more characters,https://cplusplus.com/articles/286AC542/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
PointersSimplified,https://cplusplus.com/articles/DGE1wA7f/,subsection,['PointersSimplified']
Add color to your console window,https://cplusplus.com/articles/2ywTURfi/,subsection,"['Add', 'color', 'to', 'your', 'console', 'window']"
Random number generator,https://cplusplus.com/articles/EywTURfi/,subsection,"['Random', 'number', 'generator']"
Maximum of three numbers? (For Beginners),https://cplusplus.com/articles/S2zyhbRD/,subsection,"['Maximum', 'of', 'three', 'numbers', '?', '(', 'For', 'Beginners', ')']"
How to Handle exception at C++ constructor using Boost's Shared Ptr,https://cplusplus.com/articles/3wTbqMoL/,subsection,"['How', 'to', 'Handle', 'exception', 'at', 'C++', 'constructor', 'using', 'Boost', ""'s"", 'Shared', 'Ptr']"
Pointer craft,https://cplusplus.com/articles/z186b7Xj/,subsection,"['Pointer', 'craft']"
Template parameter deduction from array dimensions,https://cplusplus.com/articles/D4SGz8AR/,subsection,"['Template', 'parameter', 'deduction', 'from', 'array', 'dimensions']"
Explicit Template Instantiation,https://cplusplus.com/articles/1C75fSEw/,subsection,"['Explicit', 'Template', 'Instantiation']"
How to Make a Game,https://cplusplus.com/articles/1w6AC542/,subsection,"['How', 'to', 'Make', 'a', 'Game']"
Why you should NOT delete your posts after getting an answer.,https://cplusplus.com/articles/oGLN8vqX/,subsection,"['Why', 'you', 'should', 'NOT', 'delete', 'your', 'posts', 'after', 'getting', 'an', 'answer', '.']"
